Month,Salesman,Manager,Product,Category, Sales, Profit
12/31/2014,Brenda Matthews,Kimberly Mack,Shirts,Cloths,"  1,440 ",  86.39 
12/31/2014,Jennifer Johnson,Kimberly Mack,Shirts,Cloths,"  3,261 ",  97.82 
12/31/2014,Kristi Shaw,Kimberly Mack,Shirts,Cloths,"  3,101 ",  62.01 
12/31/2014,Sarah Parks,Brian Baldwin,Shirts,Cloths,"  2,156 ",  21.56 
12/31/2014,Steven Kerr,Brian Baldwin,Shirts,Cloths,"  2,978 ",  148.88 
12/31/2014,Brian Harris,Brian Baldwin,Shirts,Cloths,"  2,608 ",  208.67 
12/31/2014,Kenneth Lamb,Brian Baldwin,Shirts,Cloths,"  4,398 ",  43.98 
12/31/2014,David Torres,Kimberly Mack,Paints,Cloths,"  2,265 ",  22.65 
12/31/2014,Brenda Matthews,Kimberly Mack,Paints,Cloths,"  1,177 ",  47.08 
12/31/2014,Jennifer Johnson,Kimberly Mack,Paints,Cloths,"  4,722 ",  47.22 
12/31/2014,Kristi Shaw,Kimberly Mack,Paints,Cloths,"  2,944 ",  58.88 
12/31/2014,Sarah Parks,Brian Baldwin,Paints,Cloths,"  1,864 ",  18.64 
12/31/2014,Steven Kerr,Brian Baldwin,Paints,Cloths,"  3,761 ",  37.61 
12/31/2014,Brian Harris,Brian Baldwin,Paints,Cloths,"  2,222 ",  155.54 
12/31/2014,Kenneth Lamb,Brian Baldwin,Paints,Cloths,"  1,492 ",  14.92 
12/31/2014,David Torres,Kimberly Mack,Hats,Accesseries,"  2,310 ",  23.10 
12/31/2014,Brenda Matthews,Kimberly Mack,Hats,Accesseries,"  1,444 ",  72.22 
12/31/2014,Jennifer Johnson,Kimberly Mack,Hats,Accesseries,"  2,377 ",  142.60 
12/31/2014,Kristi Shaw,Kimberly Mack,Hats,Accesseries,"  2,534 ",  50.69 
12/31/2014,Sarah Parks,Brian Baldwin,Hats,Accesseries,"  1,655 ",  16.55 
12/31/2014,Steven Kerr,Brian Baldwin,Hats,Accesseries,"  3,271 ",  32.71 
12/31/2014,Brian Harris,Brian Baldwin,Hats,Accesseries,"  1,627 ",  65.08 
12/31/2014,Kenneth Lamb,Brian Baldwin,Hats,Accesseries,"  2,296 ",  45.91 
12/31/2014,David Torres,Kimberly Mack,Pajamas,Cloths,"  3,880 ",  38.80 
12/31/2014,Brenda Matthews,Kimberly Mack,Pajamas,Cloths,"  2,792 ",  139.59 
12/31/2014,Jennifer Johnson,Kimberly Mack,Pajamas,Cloths,"  4,007 ",  40.07 
12/31/2014,Kristi Shaw,Kimberly Mack,Pajamas,Cloths,"  1,371 ",  27.43 
12/31/2014,Sarah Parks,Brian Baldwin,Pajamas,Cloths,"  1,983 ",  39.66 
12/31/2014,Steven Kerr,Brian Baldwin,Pajamas,Cloths,"  3,777 ",  188.83 
12/31/2014,Brian Harris,Brian Baldwin,Pajamas,Cloths,"  3,112 ",  186.73 
12/31/2014,Kenneth Lamb,Brian Baldwin,Pajamas,Cloths,"  2,941 ",  29.41 
1/31/2015,David Torres,Kimberly Mack,Socks,Accesseries,"  3,836 ",  38.36 
1/31/2015,Brenda Matthews,Kimberly Mack,Socks,Accesseries,"  2,443 ",  146.57 
1/31/2015,Jennifer Johnson,Kimberly Mack,Socks,Accesseries,"  3,843 ",  76.86 
1/31/2015,Kristi Shaw,Kimberly Mack,Socks,Accesseries,"  2,362 ",  47.23 
1/31/2015,Sarah Parks,Brian Baldwin,Socks,Accesseries,"  1,584 ",  47.51 
1/31/2015,Steven Kerr,Brian Baldwin,Socks,Accesseries,"  3,937 ",  157.49 
1/31/2015,Brian Harris,Brian Baldwin,Socks,Accesseries,"  1,281 ",  89.64 
1/31/2015,Kenneth Lamb,Brian Baldwin,Socks,Accesseries,"  3,304 ",  99.12 
1/31/2015,David Torres,Kimberly Mack,Shorts,Accesseries,"  4,015 ",  40.15 
1/31/2015,Brenda Matthews,Kimberly Mack,Shorts,Accesseries,"  1,528 ",  45.85 
1/31/2015,Jennifer Johnson,Kimberly Mack,Shorts,Accesseries,"  1,947 ",  19.47 
1/31/2015,Kristi Shaw,Kimberly Mack,Shorts,Accesseries,"  3,648 ",  36.48 
1/31/2015,Sarah Parks,Brian Baldwin,Shorts,Accesseries,"  2,808 ",  84.23 
1/31/2015,Steven Kerr,Brian Baldwin,Shorts,Accesseries,"  3,046 ",  121.86 
1/31/2015,Brian Harris,Brian Baldwin,Shorts,Accesseries,"  2,485 ",  149.08 
1/31/2015,Kenneth Lamb,Brian Baldwin,Shorts,Accesseries,"  2,663 ",  26.63 
1/31/2015,David Torres,Kimberly Mack,Jeans,Cloths,"  1,290 ",  12.90 
1/31/2015,Brenda Matthews,Kimberly Mack,Jeans,Cloths,"  3,572 ",  142.86 
1/31/2015,Jennifer Johnson,Kimberly Mack,Jeans,Cloths,"  2,249 ",  157.43 
1/31/2015,Kristi Shaw,Kimberly Mack,Jeans,Cloths,"  1,616 ",  32.33 
1/31/2015,Sarah Parks,Brian Baldwin,Jeans,Cloths,"  2,769 ",  27.69 
1/31/2015,Steven Kerr,Brian Baldwin,Jeans,Cloths,"  3,725 ",  111.74 
1/31/2015,Brian Harris,Brian Baldwin,Jeans,Cloths,"  4,390 ",  351.16 
1/31/2015,Kenneth Lamb,Brian Baldwin,Jeans,Cloths,"  4,205 ",  168.18 
1/31/2015,David Torres,Kimberly Mack,Coats,Cloths,"  1,931 ",  19.31 
1/31/2015,Brenda Matthews,Kimberly Mack,Coats,Cloths,"  1,518 ",  15.18 
1/31/2015,Jennifer Johnson,Kimberly Mack,Coats,Cloths,"  2,636 ",  26.36 
1/31/2015,Kristi Shaw,Kimberly Mack,Coats,Cloths,"  3,299 ",  65.98 
1/31/2015,Sarah Parks,Brian Baldwin,Coats,Cloths,"  2,317 ",  23.17 
1/31/2015,Steven Kerr,Brian Baldwin,Coats,Cloths,"  2,399 ",  119.94 
1/31/2015,Brian Harris,Brian Baldwin,Coats,Cloths,"  4,474 ",  223.69 
1/31/2015,Kenneth Lamb,Brian Baldwin,Coats,Cloths,"  2,836 ",  56.71 
1/31/2015,David Torres,Kimberly Mack,Sweaters,Cloths,"  3,010 ",  30.10 
1/31/2015,Brenda Matthews,Kimberly Mack,Sweaters,Cloths,"  1,697 ",  101.82 
1/31/2015,Jennifer Johnson,Kimberly Mack,Sweaters,Cloths,  788 ,  31.52 
1/31/2015,Kristi Shaw,Kimberly Mack,Sweaters,Cloths,"  2,413 ",  24.13 
1/31/2015,Sarah Parks,Brian Baldwin,Sweaters,Cloths,"  2,637 ",  26.37 
1/31/2015,Steven Kerr,Brian Baldwin,Sweaters,Cloths,"  3,733 ",  111.99 
1/31/2015,Brian Harris,Brian Baldwin,Sweaters,Cloths,  633 ,  50.64 
1/31/2015,Kenneth Lamb,Brian Baldwin,Sweaters,Cloths,"  3,839 ",  115.18 
1/31/2015,David Torres,Kimberly Mack,Jackets,Cloths,"  1,316 ",  13.16 
1/31/2015,Brenda Matthews,Kimberly Mack,Jackets,Cloths,"  1,361 ",  40.82 
1/31/2015,Jennifer Johnson,Kimberly Mack,Jackets,Cloths,"  1,180 ",  47.20 
1/31/2015,Kristi Shaw,Kimberly Mack,Jackets,Cloths,"  2,427 ",  24.27 
1/31/2015,Sarah Parks,Brian Baldwin,Jackets,Cloths,"  2,688 ",  80.65 
1/31/2015,Steven Kerr,Brian Baldwin,Jackets,Cloths,"  4,066 ",  121.97 
1/31/2015,Brian Harris,Brian Baldwin,Jackets,Cloths,"  4,175 ",  208.74 
1/31/2015,Kenneth Lamb,Brian Baldwin,Jackets,Cloths,  965 ,  19.30 
1/31/2015,David Torres,Kimberly Mack,Shirts,Cloths,"  2,409 ",  24.09 
1/31/2015,Brenda Matthews,Kimberly Mack,Shirts,Cloths,"  1,397 ",  27.93 
1/31/2015,Jennifer Johnson,Kimberly Mack,Shirts,Cloths,"  3,228 ",  32.28 
1/31/2015,Kristi Shaw,Kimberly Mack,Shirts,Cloths,"  3,039 ",  30.39 
1/31/2015,Sarah Parks,Brian Baldwin,Shirts,Cloths,"  2,113 ",  21.13 
1/31/2015,Steven Kerr,Brian Baldwin,Shirts,Cloths,"  3,126 ",  31.26 
1/31/2015,Brian Harris,Brian Baldwin,Shirts,Cloths,"  2,765 ",  55.30 
1/31/2015,Kenneth Lamb,Brian Baldwin,Shirts,Cloths,"  4,486 ",  134.58 
1/31/2015,David Torres,Kimberly Mack,Paints,Cloths,"  2,288 ",  22.88 
1/31/2015,Brenda Matthews,Kimberly Mack,Paints,Cloths,"  1,118 ",  11.18 
1/31/2015,Jennifer Johnson,Kimberly Mack,Paints,Cloths,"  4,627 ",  323.90 
1/31/2015,Kristi Shaw,Kimberly Mack,Paints,Cloths,"  2,885 ",  28.85 
1/31/2015,Sarah Parks,Brian Baldwin,Paints,Cloths,"  1,845 ",  55.35 
1/31/2015,Steven Kerr,Brian Baldwin,Paints,Cloths,"  3,573 ",  142.91 
1/31/2015,Brian Harris,Brian Baldwin,Paints,Cloths,"  2,400 ",  191.98 
1/31/2015,Kenneth Lamb,Brian Baldwin,Paints,Cloths,"  1,447 ",  14.47 
1/31/2015,David Torres,Kimberly Mack,Hats,Accesseries,"  2,310 ",  23.10 
1/31/2015,Brenda Matthews,Kimberly Mack,Hats,Accesseries,"  1,430 ",  71.49 
1/31/2015,Jennifer Johnson,Kimberly Mack,Hats,Accesseries,"  2,305 ",  161.38 
1/31/2015,Kristi Shaw,Kimberly Mack,Hats,Accesseries,"  2,509 ",  50.18 
1/31/2015,Sarah Parks,Brian Baldwin,Hats,Accesseries,"  1,672 ",  16.72 
1/31/2015,Steven Kerr,Brian Baldwin,Hats,Accesseries,"  3,303 ",  99.10 
1/31/2015,Brian Harris,Brian Baldwin,Hats,Accesseries,"  1,562 ",  124.95 
1/31/2015,Kenneth Lamb,Brian Baldwin,Hats,Accesseries,"  2,365 ",  23.65 
1/31/2015,David Torres,Kimberly Mack,Pajamas,Cloths,"  3,919 ",  39.19 
1/31/2015,Brenda Matthews,Kimberly Mack,Pajamas,Cloths,"  2,652 ",  79.56 
1/31/2015,Jennifer Johnson,Kimberly Mack,Pajamas,Cloths,"  3,807 ",  114.20 
1/31/2015,Kristi Shaw,Kimberly Mack,Pajamas,Cloths,"  1,399 ",  27.97 
1/31/2015,Sarah Parks,Brian Baldwin,Pajamas,Cloths,"  1,923 ",  38.47 
1/31/2015,Steven Kerr,Brian Baldwin,Pajamas,Cloths,"  3,928 ",  196.38 
1/31/2015,Brian Harris,Brian Baldwin,Pajamas,Cloths,"  3,299 ",  131.95 
1/31/2015,Kenneth Lamb,Brian Baldwin,Pajamas,Cloths,"  2,883 ",  28.83 
2/28/2015,David Torres,Kimberly Mack,Socks,Accesseries,"  3,874 ",  38.74 
2/28/2015,Brenda Matthews,Kimberly Mack,Socks,Accesseries,"  2,467 ",  24.67 
2/28/2015,Jennifer Johnson,Kimberly Mack,Socks,Accesseries,"  3,728 ",  74.56 
2/28/2015,Kristi Shaw,Kimberly Mack,Socks,Accesseries,"  2,314 ",  46.29 
2/28/2015,Sarah Parks,Brian Baldwin,Socks,Accesseries,"  1,536 ",  15.36 
2/28/2015,Steven Kerr,Brian Baldwin,Socks,Accesseries,"  3,780 ",  188.98 
2/28/2015,Brian Harris,Brian Baldwin,Socks,Accesseries,"  1,357 ",  108.60 
2/28/2015,Kenneth Lamb,Brian Baldwin,Socks,Accesseries,"  3,436 ",  137.44 
2/28/2015,David Torres,Kimberly Mack,Shorts,Accesseries,"  4,055 ",  40.55 
2/28/2015,Brenda Matthews,Kimberly Mack,Shorts,Accesseries,"  1,620 ",  48.60 
2/28/2015,Jennifer Johnson,Kimberly Mack,Shorts,Accesseries,"  2,006 ",  40.11 
2/28/2015,Kristi Shaw,Kimberly Mack,Shorts,Accesseries,"  3,575 ",  71.50 
2/28/2015,Sarah Parks,Brian Baldwin,Shorts,Accesseries,"  2,752 ",  55.03 
2/28/2015,Steven Kerr,Brian Baldwin,Shorts,Accesseries,"  3,016 ",  150.80 
2/28/2015,Brian Harris,Brian Baldwin,Shorts,Accesseries,"  2,659 ",  79.76 
2/28/2015,Kenneth Lamb,Brian Baldwin,Shorts,Accesseries,"  2,690 ",  53.80 
2/28/2015,David Torres,Kimberly Mack,Jeans,Cloths,"  1,290 ",  12.90 
2/28/2015,Brenda Matthews,Kimberly Mack,Jeans,Cloths,"  3,464 ",  34.64 
2/28/2015,Jennifer Johnson,Kimberly Mack,Jeans,Cloths,"  2,361 ",  165.30 
2/28/2015,Kristi Shaw,Kimberly Mack,Jeans,Cloths,"  1,633 ",  32.65 
2/28/2015,Sarah Parks,Brian Baldwin,Jeans,Cloths,"  2,824 ",  84.73 
2/28/2015,Steven Kerr,Brian Baldwin,Jeans,Cloths,"  3,799 ",  37.99 
2/28/2015,Brian Harris,Brian Baldwin,Jeans,Cloths,"  4,565 ",  365.21 
2/28/2015,Kenneth Lamb,Brian Baldwin,Jeans,Cloths,"  4,289 ",  128.66 
2/28/2015,David Torres,Kimberly Mack,Coats,Cloths,"  1,911 ",  19.11 
2/28/2015,Brenda Matthews,Kimberly Mack,Coats,Cloths,"  1,518 ",  91.09 
2/28/2015,Jennifer Johnson,Kimberly Mack,Coats,Cloths,"  2,583 ",  77.49 
2/28/2015,Kristi Shaw,Kimberly Mack,Coats,Cloths,"  3,332 ",  33.32 
2/28/2015,Sarah Parks,Brian Baldwin,Coats,Cloths,"  2,317 ",  23.17 
2/28/2015,Steven Kerr,Brian Baldwin,Coats,Cloths,"  2,447 ",  24.47 
2/28/2015,Brian Harris,Brian Baldwin,Coats,Cloths,"  4,608 ",  184.32 
2/28/2015,Kenneth Lamb,Brian Baldwin,Coats,Cloths,"  2,779 ",  55.58 
2/28/2015,David Torres,Kimberly Mack,Sweaters,Cloths,"  3,040 ",  30.40 
2/28/2015,Brenda Matthews,Kimberly Mack,Sweaters,Cloths,"  1,799 ",  35.98 
2/28/2015,Jennifer Johnson,Kimberly Mack,Sweaters,Cloths,  733 ,  43.97 
2/28/2015,Kristi Shaw,Kimberly Mack,Sweaters,Cloths,"  2,437 ",  24.37 
2/28/2015,Sarah Parks,Brian Baldwin,Sweaters,Cloths,"  2,584 ",  77.53 
2/28/2015,Steven Kerr,Brian Baldwin,Sweaters,Cloths,"  3,920 ",  195.98 
2/28/2015,Brian Harris,Brian Baldwin,Sweaters,Cloths,  665 ,  26.58 
2/28/2015,Kenneth Lamb,Brian Baldwin,Sweaters,Cloths,"  3,954 ",  118.63 
2/28/2015,David Torres,Kimberly Mack,Jackets,Cloths,"  1,316 ",  13.16 
2/28/2015,Brenda Matthews,Kimberly Mack,Jackets,Cloths,"  1,293 ",  64.63 
2/28/2015,Jennifer Johnson,Kimberly Mack,Jackets,Cloths,"  1,251 ",  75.05 
2/28/2015,Kristi Shaw,Kimberly Mack,Jackets,Cloths,"  2,475 ",  49.51 
2/28/2015,Sarah Parks,Brian Baldwin,Jackets,Cloths,"  2,742 ",  27.42 
2/28/2015,Steven Kerr,Brian Baldwin,Jackets,Cloths,"  4,106 ",  123.19 
2/28/2015,Brian Harris,Brian Baldwin,Jackets,Cloths,"  4,300 ",  301.00 
2/28/2015,Kenneth Lamb,Brian Baldwin,Jackets,Cloths,  946 ,  28.38 
2/28/2015,David Torres,Kimberly Mack,Shirts,Cloths,"  2,385 ",  23.85 
2/28/2015,Brenda Matthews,Kimberly Mack,Shirts,Cloths,"  1,369 ",  41.06 
2/28/2015,Jennifer Johnson,Kimberly Mack,Shirts,Cloths,"  3,422 ",  205.31 
2/28/2015,Kristi Shaw,Kimberly Mack,Shirts,Cloths,"  3,099 ",  30.99 
2/28/2015,Sarah Parks,Brian Baldwin,Shirts,Cloths,"  2,092 ",  20.92 
2/28/2015,Steven Kerr,Brian Baldwin,Shirts,Cloths,"  3,158 ",  63.15 
2/28/2015,Brian Harris,Brian Baldwin,Shirts,Cloths,"  2,682 ",  134.10 
2/28/2015,Kenneth Lamb,Brian Baldwin,Shirts,Cloths,"  4,576 ",  183.03 
2/28/2015,David Torres,Kimberly Mack,Paints,Cloths,"  2,288 ",  22.88 
2/28/2015,Brenda Matthews,Kimberly Mack,Paints,Cloths,"  1,107 ",  22.14 
2/28/2015,Jennifer Johnson,Kimberly Mack,Paints,Cloths,"  4,581 ",  274.86 
2/28/2015,Kristi Shaw,Kimberly Mack,Paints,Cloths,"  2,827 ",  28.27 
2/28/2015,Sarah Parks,Brian Baldwin,Paints,Cloths,"  1,900 ",  19.00 
2/28/2015,Steven Kerr,Brian Baldwin,Paints,Cloths,"  3,501 ",  70.02 
2/28/2015,Brian Harris,Brian Baldwin,Paints,Cloths,"  2,568 ",  77.03 
2/28/2015,Kenneth Lamb,Brian Baldwin,Paints,Cloths,"  1,462 ",  29.23 
2/28/2015,David Torres,Kimberly Mack,Hats,Accesseries,"  2,287 ",  22.87 
2/28/2015,Brenda Matthews,Kimberly Mack,Hats,Accesseries,"  1,473 ",  14.73 
2/28/2015,Jennifer Johnson,Kimberly Mack,Hats,Accesseries,"  2,282 ",  22.82 
2/28/2015,Kristi Shaw,Kimberly Mack,Hats,Accesseries,"  2,484 ",  24.84 
2/28/2015,Sarah Parks,Brian Baldwin,Hats,Accesseries,"  1,672 ",  33.44 
2/28/2015,Steven Kerr,Brian Baldwin,Hats,Accesseries,"  3,468 ",  34.68 
2/28/2015,Brian Harris,Brian Baldwin,Hats,Accesseries,"  1,453 ",  58.10 
2/28/2015,Kenneth Lamb,Brian Baldwin,Hats,Accesseries,"  2,317 ",  46.35 
2/28/2015,David Torres,Kimberly Mack,Pajamas,Cloths,"  3,958 ",  39.58 
2/28/2015,Brenda Matthews,Kimberly Mack,Pajamas,Cloths,"  2,758 ",  27.58 
2/28/2015,Jennifer Johnson,Kimberly Mack,Pajamas,Cloths,"  3,807 ",  266.46 
2/28/2015,Kristi Shaw,Kimberly Mack,Pajamas,Cloths,"  1,399 ",  27.97 
2/28/2015,Sarah Parks,Brian Baldwin,Pajamas,Cloths,"  1,904 ",  57.12 
2/28/2015,Steven Kerr,Brian Baldwin,Pajamas,Cloths,"  3,967 ",  198.35 
2/28/2015,Brian Harris,Brian Baldwin,Pajamas,Cloths,"  3,398 ",  271.83 
2/28/2015,Kenneth Lamb,Brian Baldwin,Pajamas,Cloths,"  2,854 ",  114.15 
3/31/2015,David Torres,Kimberly Mack,Socks,Accesseries,"  3,836 ",  38.36 
3/31/2015,Brenda Matthews,Kimberly Mack,Socks,Accesseries,"  2,615 ",  130.76 
3/31/2015,Jennifer Johnson,Kimberly Mack,Socks,Accesseries,"  3,952 ",  118.55 
3/31/2015,Kristi Shaw,Kimberly Mack,Socks,Accesseries,"  2,361 ",  47.21 
3/31/2015,Sarah Parks,Brian Baldwin,Socks,Accesseries,"  1,536 ",  30.72 
3/31/2015,Steven Kerr,Brian Baldwin,Socks,Accesseries,"  3,666 ",  36.66 
3/31/2015,Brian Harris,Brian Baldwin,Socks,Accesseries,"  1,317 ",  26.33 
3/31/2015,Kenneth Lamb,Brian Baldwin,Socks,Accesseries,"  3,505 ",  70.09 
3/31/2015,David Torres,Kimberly Mack,Shorts,Accesseries,"  4,055 ",  40.55 
3/31/2015,Brenda Matthews,Kimberly Mack,Shorts,Accesseries,"  1,604 ",  80.18 
3/31/2015,Jennifer Johnson,Kimberly Mack,Shorts,Accesseries,"  2,006 ",  100.28 
3/31/2015,Kristi Shaw,Kimberly Mack,Shorts,Accesseries,"  3,575 ",  71.50 
3/31/2015,Sarah Parks,Brian Baldwin,Shorts,Accesseries,"  2,724 ",  81.72 
3/31/2015,Steven Kerr,Brian Baldwin,Shorts,Accesseries,"  3,167 ",  31.67 
3/31/2015,Brian Harris,Brian Baldwin,Shorts,Accesseries,"  2,845 ",  227.58 
3/31/2015,Kenneth Lamb,Brian Baldwin,Shorts,Accesseries,"  2,744 ",  109.75 
3/31/2015,David Torres,Kimberly Mack,Jeans,Cloths,"  1,303 ",  13.03 
3/31/2015,Brenda Matthews,Kimberly Mack,Jeans,Cloths,"  3,464 ",  207.86 
3/31/2015,Jennifer Johnson,Kimberly Mack,Jeans,Cloths,"  2,361 ",  141.69 
3/31/2015,Kristi Shaw,Kimberly Mack,Jeans,Cloths,"  1,633 ",  16.33 
3/31/2015,Sarah Parks,Brian Baldwin,Jeans,Cloths,"  2,796 ",  55.92 
3/31/2015,Steven Kerr,Brian Baldwin,Jeans,Cloths,"  3,875 ",  155.00 
3/31/2015,Brian Harris,Brian Baldwin,Jeans,Cloths,"  4,474 ",  223.69 
3/31/2015,Kenneth Lamb,Brian Baldwin,Jeans,Cloths,"  4,417 ",  132.52 
3/31/2015,David Torres,Kimberly Mack,Coats,Cloths,"  1,892 ",  18.92 
3/31/2015,Brenda Matthews,Kimberly Mack,Coats,Cloths,"  1,594 ",  47.82 
3/31/2015,Jennifer Johnson,Kimberly Mack,Coats,Cloths,"  2,557 ",  102.29 
3/31/2015,Kristi Shaw,Kimberly Mack,Coats,Cloths,"  3,266 ",  65.31 
3/31/2015,Sarah Parks,Brian Baldwin,Coats,Cloths,"  2,293 ",  68.80 
3/31/2015,Steven Kerr,Brian Baldwin,Coats,Cloths,"  2,545 ",  101.78 
3/31/2015,Brian Harris,Brian Baldwin,Coats,Cloths,"  4,331 ",  216.57 
3/31/2015,Kenneth Lamb,Brian Baldwin,Coats,Cloths,"  2,696 ",  26.96 
3/31/2015,David Torres,Kimberly Mack,Sweaters,Cloths,"  3,070 ",  30.70 
3/31/2015,Brenda Matthews,Kimberly Mack,Sweaters,Cloths,"  1,889 ",  94.44 
3/31/2015,Jennifer Johnson,Kimberly Mack,Sweaters,Cloths,  711 ,  7.11 
3/31/2015,Kristi Shaw,Kimberly Mack,Sweaters,Cloths,"  2,388 ",  23.88 
3/31/2015,Sarah Parks,Brian Baldwin,Sweaters,Cloths,"  2,533 ",  75.98 
3/31/2015,Steven Kerr,Brian Baldwin,Sweaters,Cloths,"  4,076 ",  40.76 
3/31/2015,Brian Harris,Brian Baldwin,Sweaters,Cloths,  625 ,  24.99 
3/31/2015,Kenneth Lamb,Brian Baldwin,Sweaters,Cloths,"  3,836 ",  76.72 
3/31/2015,David Torres,Kimberly Mack,Jackets,Cloths,"  1,303 ",  13.03 
3/31/2015,Brenda Matthews,Kimberly Mack,Jackets,Cloths,"  1,254 ",  75.23 
3/31/2015,Jennifer Johnson,Kimberly Mack,Jackets,Cloths,"  1,263 ",  12.63 
3/31/2015,Kristi Shaw,Kimberly Mack,Jackets,Cloths,"  2,475 ",  49.51 
3/31/2015,Sarah Parks,Brian Baldwin,Jackets,Cloths,"  2,797 ",  27.97 
3/31/2015,Steven Kerr,Brian Baldwin,Jackets,Cloths,"  4,229 ",  169.18 
3/31/2015,Brian Harris,Brian Baldwin,Jackets,Cloths,"  4,429 ",  132.87 
3/31/2015,Kenneth Lamb,Brian Baldwin,Jackets,Cloths,  918 ,  27.53 
3/31/2015,David Torres,Kimberly Mack,Shirts,Cloths,"  2,385 ",  23.85 
3/31/2015,Brenda Matthews,Kimberly Mack,Shirts,Cloths,"  1,328 ",  66.39 
3/31/2015,Jennifer Johnson,Kimberly Mack,Shirts,Cloths,"  3,182 ",  127.29 
3/31/2015,Kristi Shaw,Kimberly Mack,Shirts,Cloths,"  3,037 ",  60.75 
3/31/2015,Sarah Parks,Brian Baldwin,Shirts,Cloths,"  2,050 ",  41.00 
3/31/2015,Steven Kerr,Brian Baldwin,Shirts,Cloths,"  3,095 ",  30.95 
3/31/2015,Brian Harris,Brian Baldwin,Shirts,Cloths,"  2,843 ",  199.00 
3/31/2015,Kenneth Lamb,Brian Baldwin,Shirts,Cloths,"  4,393 ",  131.78 
3/31/2015,David Torres,Kimberly Mack,Paints,Cloths,"  2,311 ",  23.11 
3/31/2015,Brenda Matthews,Kimberly Mack,Paints,Cloths,"  1,074 ",  21.48 
3/31/2015,Jennifer Johnson,Kimberly Mack,Paints,Cloths,"  4,673 ",  46.73 
3/31/2015,Kristi Shaw,Kimberly Mack,Paints,Cloths,"  2,856 ",  28.56 
3/31/2015,Sarah Parks,Brian Baldwin,Paints,Cloths,"  1,862 ",  37.25 
3/31/2015,Steven Kerr,Brian Baldwin,Paints,Cloths,"  3,431 ",  102.94 
3/31/2015,Brian Harris,Brian Baldwin,Paints,Cloths,"  2,696 ",  107.85 
3/31/2015,Kenneth Lamb,Brian Baldwin,Paints,Cloths,"  1,520 ",  45.60 
3/31/2015,David Torres,Kimberly Mack,Hats,Accesseries,"  2,287 ",  22.87 
3/31/2015,Brenda Matthews,Kimberly Mack,Hats,Accesseries,"  1,384 ",  27.69 
3/31/2015,Jennifer Johnson,Kimberly Mack,Hats,Accesseries,"  2,260 ",  112.98 
3/31/2015,Kristi Shaw,Kimberly Mack,Hats,Accesseries,"  2,459 ",  24.59 
3/31/2015,Sarah Parks,Brian Baldwin,Hats,Accesseries,"  1,689 ",  16.89 
3/31/2015,Steven Kerr,Brian Baldwin,Hats,Accesseries,"  3,399 ",  67.98 
3/31/2015,Brian Harris,Brian Baldwin,Hats,Accesseries,"  1,511 ",  105.75 
3/31/2015,Kenneth Lamb,Brian Baldwin,Hats,Accesseries,"  2,387 ",  47.74 
3/31/2015,David Torres,Kimberly Mack,Pajamas,Cloths,"  3,958 ",  39.58 
3/31/2015,Brenda Matthews,Kimberly Mack,Pajamas,Cloths,"  2,648 ",  158.87 
3/31/2015,Jennifer Johnson,Kimberly Mack,Pajamas,Cloths,"  3,997 ",  199.85 
3/31/2015,Kristi Shaw,Kimberly Mack,Pajamas,Cloths,"  1,385 ",  27.69 
3/31/2015,Sarah Parks,Brian Baldwin,Pajamas,Cloths,"  1,923 ",  38.46 
3/31/2015,Steven Kerr,Brian Baldwin,Pajamas,Cloths,"  4,126 ",  165.02 
3/31/2015,Brian Harris,Brian Baldwin,Pajamas,Cloths,"  3,228 ",  258.23 
3/31/2015,Kenneth Lamb,Brian Baldwin,Pajamas,Cloths,"  2,768 ",  27.68 
4/30/2015,David Torres,Kimberly Mack,Socks,Accesseries,"  3,874 ",  38.74 
4/30/2015,Brenda Matthews,Kimberly Mack,Socks,Accesseries,"  2,563 ",  76.89 
4/30/2015,Jennifer Johnson,Kimberly Mack,Socks,Accesseries,"  4,110 ",  164.38 
4/30/2015,Kristi Shaw,Kimberly Mack,Socks,Accesseries,"  2,314 ",  23.14 
4/30/2015,Sarah Parks,Brian Baldwin,Socks,Accesseries,"  1,567 ",  47.01 
4/30/2015,Steven Kerr,Brian Baldwin,Socks,Accesseries,"  3,630 ",  108.89 
4/30/2015,Brian Harris,Brian Baldwin,Socks,Accesseries,"  1,422 ",  42.66 
4/30/2015,Kenneth Lamb,Brian Baldwin,Socks,Accesseries,"  3,505 ",  105.14 
4/30/2015,David Torres,Kimberly Mack,Shorts,Accesseries,"  4,014 ",  40.14 
4/30/2015,Brenda Matthews,Kimberly Mack,Shorts,Accesseries,"  1,636 ",  49.07 
4/30/2015,Jennifer Johnson,Kimberly Mack,Shorts,Accesseries,"  2,086 ",  125.15 
4/30/2015,Kristi Shaw,Kimberly Mack,Shorts,Accesseries,"  3,575 ",  71.50 
4/30/2015,Sarah Parks,Brian Baldwin,Shorts,Accesseries,"  2,751 ",  55.02 
4/30/2015,Steven Kerr,Brian Baldwin,Shorts,Accesseries,"  3,198 ",  95.95 
4/30/2015,Brian Harris,Brian Baldwin,Shorts,Accesseries,"  2,702 ",  189.17 
4/30/2015,Kenneth Lamb,Brian Baldwin,Shorts,Accesseries,"  2,826 ",  56.52 
4/30/2015,David Torres,Kimberly Mack,Jeans,Cloths,"  1,316 ",  13.16 
4/30/2015,Brenda Matthews,Kimberly Mack,Jeans,Cloths,"  3,360 ",  201.63 
